,PlayId,Team
123794,20171105010119,away
123805,20171105010119,home
123816,20171105010220,away
123827,20171105010220,home
123838,20171105010241,away
123849,20171105010241,home
123860,20171105010315,away
123871,20171105010315,home
123882,20171105010421,away
123893,20171105010421,home
123904,20171105010511,away
123915,20171105010511,home
123926,20171105010606,away
123937,20171105010606,home
123948,20171105010627,away
123959,20171105010627,home
123970,20171105010741,away
123981,20171105010741,home
123992,20171105010855,away
124003,20171105010855,home
124014,20171105010973,away
124025,20171105010973,home
124036,20171105011053,away
124047,20171105011053,home
124058,20171105011074,away
124069,20171105011074,home
124080,20171105011160,away
124091,20171105011160,home
124102,20171105011205,away
124113,20171105011205,home
124124,20171105011410,away
124135,20171105011410,home
124146,20171105011431,away
124157,20171105011431,home
124168,20171105011504,away
124179,20171105011504,home
124190,20171105011525,away
124201,20171105011525,home
124212,20171105011546,away
124223,20171105011546,home
124234,20171105011567,away
124245,20171105011567,home
124256,20171105011675,away
124267,20171105011675,home
124278,20171105011870,away
124289,20171105011870,home
124300,20171105012109,away
124311,20171105012109,home
124322,20171105012190,away
124333,20171105012190,home
124344,20171105012334,away
124355,20171105012334,home
124366,20171105012377,away
124377,20171105012377,home
124388,20171105012465,away
124399,20171105012465,home
124410,20171105012583,away
124421,20171105012583,home
124432,20171105012604,away
124443,20171105012604,home
124454,20171105012741,away
124465,20171105012741,home
124476,20171105012790,away
124487,20171105012790,home
124498,20171105012811,away
124509,20171105012811,home
124520,20171105012955,away
124531,20171105012955,home
124542,20171105012982,away
124553,20171105012982,home
124564,20171105013055,away
124575,20171105013055,home
124586,20171105013117,away
124597,20171105013117,home
124608,20171105013212,away
124619,20171105013212,home
124630,20171105013233,away
124641,20171105013233,home
124652,20171105013287,away
124663,20171105013287,home
124674,20171105013483,away
124685,20171105013483,home
124696,20171105013504,away
124707,20171105013504,home
124718,20171105013663,away
124729,20171105013663,home
124740,20171105013684,away
124751,20171105013684,home
124762,20171105013781,away
124773,20171105013781,home
124784,20171105013890,away
124795,20171105013890,home
124806,20171105020055,away
124817,20171105020055,home
124828,20171105020100,away
124839,20171105020100,home
124850,20171105020145,away
124861,20171105020145,home
124872,20171105020166,away
124883,20171105020166,home
124894,20171105020266,away
124905,20171105020266,home
124916,20171105020298,away
124927,20171105020298,home
124938,20171105020330,away
124949,20171105020330,home
124960,20171105020419,away
124971,20171105020419,home
124982,20171105020464,away
124993,20171105020464,home
125004,20171105020533,away
125015,20171105020533,home
125026,20171105020639,away
125037,20171105020639,home
125048,20171105020728,away
125059,20171105020728,home
125070,20171105020814,away
125081,20171105020814,home
125092,20171105020905,away
125103,20171105020905,home
125114,20171105020926,away
125125,20171105020926,home
125136,20171105020997,away
125147,20171105020997,home
125158,20171105021042,away
125169,20171105021042,home
125180,20171105021208,away
125191,20171105021208,home
125202,20171105021277,away
125213,20171105021277,home
125224,20171105021315,away
125235,20171105021315,home
125246,20171105021451,away
125257,20171105021451,home
125268,20171105021504,away
125279,20171105021504,home
125290,20171105021791,away
125301,20171105021791,home
125312,20171105021927,away
125323,20171105021927,home
125334,20171105021972,away
125345,20171105021972,home
125356,20171105021993,away
125367,20171105021993,home
125378,20171105022136,away
125389,20171105022136,home
125400,20171105022157,away
125411,20171105022157,home
125422,20171105022204,away
125433,20171105022204,home
125444,20171105022283,away
125455,20171105022283,home
125466,20171105022304,away
125477,20171105022304,home
125488,20171105022366,away
125499,20171105022366,home
125510,20171105022466,away
125521,20171105022466,home
125532,20171105022509,away
125543,20171105022509,home
125554,20171105022554,away
125565,20171105022554,home
125576,20171105022575,away
125587,20171105022575,home
125598,20171105022757,away
125609,20171105022757,home
125620,20171105022900,away
125631,20171105022900,home
125642,20171105022991,away
125653,20171105022991,home
125664,20171105023243,away
125675,20171105023243,home
125686,20171105023333,away
125697,20171105023333,home
125708,20171105023354,away
125719,20171105023354,home
125730,20171105023396,away
125741,20171105023396,home
125752,20171105023417,away
125763,20171105023417,home
125774,20171105023438,away
125785,20171105023438,home
125796,20171105023476,away
125807,20171105023476,home
125818,20171105023508,away
125829,20171105023508,home
125840,20171105023546,away
125851,20171105023546,home
125862,20171105023567,away
125873,20171105023567,home
125884,20171105030118,away
125895,20171105030118,home
125906,20171105030228,away
125917,20171105030228,home
125928,20171105030277,away
125939,20171105030277,home
125950,20171105030302,away
125961,20171105030302,home
125972,20171105030379,away
125983,20171105030379,home
125994,20171105030400,away
126005,20171105030400,home
126016,20171105030635,away
126027,20171105030635,home
126038,20171105030700,away
126049,20171105030700,home
126060,20171105030801,away
126071,20171105030801,home
126082,20171105030983,away
126093,20171105030983,home
126104,20171105031081,away
126115,20171105031081,home
126126,20171105031126,away
126137,20171105031126,home
126148,20171105031175,away
126159,20171105031175,home
126170,20171105031200,away
126181,20171105031200,home
126192,20171105031250,away
126203,20171105031250,home
126214,20171105031275,away
126225,20171105031275,home
126236,20171105031296,away
126247,20171105031296,home
126258,20171105031333,away
126269,20171105031333,home
126280,20171105031404,away
126291,20171105031404,home
126302,20171105031436,away
126313,20171105031436,home
126324,20171105031462,away
126335,20171105031462,home
126346,20171105031483,away
126357,20171105031483,home
126368,20171105031504,away
126379,20171105031504,home
126390,20171105032116,away
126401,20171105032116,home
126412,20171105032141,away
126423,20171105032141,home
126434,20171105032213,away
126445,20171105032213,home
126456,20171105032234,away
126467,20171105032234,home
126478,20171105032283,away
126489,20171105032283,home
126500,20171105032329,away
126511,20171105032329,home
126522,20171105032504,away
126533,20171105032504,home
126544,20171105032525,away
126555,20171105032525,home
126566,20171105032618,away
126577,20171105032618,home
126588,20171105032663,away
126599,20171105032663,home
126610,20171105032720,away
126621,20171105032720,home
126632,20171105032770,away
126643,20171105032770,home
126654,20171105032921,away
126665,20171105032921,home
126676,20171105033123,away
126687,20171105033123,home
126698,20171105033242,away
126709,20171105033242,home
126720,20171105033263,away
126731,20171105033263,home
126742,20171105033284,away
126753,20171105033284,home
126764,20171105033502,away
126775,20171105033502,home
126786,20171105033615,away
126797,20171105033615,home
126808,20171105033636,away
126819,20171105033636,home
126830,20171105033679,away
126841,20171105033679,home
126852,20171105033700,away
126863,20171105033700,home
126874,20171105033721,away
126885,20171105033721,home
126896,20171105033742,away
126907,20171105033742,home
126918,20171105033763,away
126929,20171105033763,home
126940,20171105040051,away
126951,20171105040051,home
126962,20171105040072,away
126973,20171105040072,home
126984,20171105040132,away
126995,20171105040132,home
127006,20171105040209,away
127017,20171105040209,home
127028,20171105040230,away
127039,20171105040230,home
127050,20171105040251,away
127061,20171105040251,home
127072,20171105040330,away
127083,20171105040330,home
127094,20171105040375,away
127105,20171105040375,home
127116,20171105040396,away
127127,20171105040396,home
127138,20171105040463,away
127149,20171105040463,home
127160,20171105040484,away
127171,20171105040484,home
127182,20171105040575,away
127193,20171105040575,home
127204,20171105040671,away
127215,20171105040671,home
127226,20171105040692,away
127237,20171105040692,home
127248,20171105040834,away
127259,20171105040834,home
127270,20171105040960,away
127281,20171105040960,home
127292,20171105040981,away
127303,20171105040981,home
127314,20171105041005,away
127325,20171105041005,home
127336,20171105041026,away
127347,20171105041026,home
127358,20171105041058,away
127369,20171105041058,home
127380,20171105041138,away
127391,20171105041138,home
127402,20171105041194,away
127413,20171105041194,home
127424,20171105041292,away
127435,20171105041292,home
127446,20171105041472,away
127457,20171105041472,home
127468,20171105041541,away
127479,20171105041541,home
127490,20171105041658,away
127501,20171105041658,home
127512,20171105041896,away
127523,20171105041896,home
127534,20171105041938,away
127545,20171105041938,home
127556,20171105042334,away
127567,20171105042334,home
127578,20171105042355,away
127589,20171105042355,home
127600,20171105042424,away
127611,20171105042424,home
127622,20171105042453,away
127633,20171105042453,home
127644,20171105042474,away
127655,20171105042474,home
127666,20171105042529,away
127677,20171105042529,home
127688,20171105042791,away
127699,20171105042791,home
127710,20171105042863,away
127721,20171105042863,home
127732,20171105042957,away
127743,20171105042957,home
127754,20171105042982,away
127765,20171105042982,home
127776,20171105043003,away
127787,20171105043003,home
127798,20171105043051,away
127809,20171105043051,home
127820,20171105043072,away
127831,20171105043072,home
127842,20171105043097,away
127853,20171105043097,home
127864,20171105043135,away
127875,20171105043135,home
127886,20171105043156,away
127897,20171105043156,home
127908,20171105043218,away
127919,20171105043218,home
127930,20171105043239,away
127941,20171105043239,home
127952,20171105043260,away
127963,20171105043260,home
127974,20171105043343,away
127985,20171105043343,home
127996,20171105043388,away
128007,20171105043388,home
128018,20171105043409,away
128029,20171105043409,home
128040,20171105043505,away
128051,20171105043505,home
128062,20171105043530,away
128073,20171105043530,home
128084,20171105043556,away
128095,20171105043556,home
128106,20171105043577,away
128117,20171105043577,home
128128,20171105043602,away
128139,20171105043602,home
128150,20171105043626,away
128161,20171105043626,home
128172,20171105043647,away
128183,20171105043647,home
128194,20171105043668,away
128205,20171105043668,home
128216,20171105043689,away
128227,20171105043689,home
128238,20171105043744,away
128249,20171105043744,home
128260,20171105043876,away
128271,20171105043876,home
128282,20171105043897,away
128293,20171105043897,home
128304,20171105043918,away
128315,20171105043918,home
128326,20171105050103,away
128337,20171105050103,home
128348,20171105050124,away
128359,20171105050124,home
128370,20171105050178,away
128381,20171105050178,home
128392,20171105050223,away
128403,20171105050223,home
128414,20171105050386,away
128425,20171105050386,home
128436,20171105050478,away
128447,20171105050478,home
128458,20171105050499,away
128469,20171105050499,home
128480,20171105050656,away
128491,20171105050656,home
128502,20171105050680,away
128513,20171105050680,home
128524,20171105050848,away
128535,20171105050848,home
128546,20171105050973,away
128557,20171105050973,home
128568,20171105051052,away
128579,20171105051052,home
128590,20171105051190,away
128601,20171105051190,home
128612,20171105051211,away
128623,20171105051211,home
128634,20171105051232,away
128645,20171105051232,home
128656,20171105051499,away
128667,20171105051499,home
128678,20171105051663,away
128689,20171105051663,home
128700,20171105051708,away
128711,20171105051708,home
128722,20171105051777,away
128733,20171105051777,home
128744,20171105051844,away
128755,20171105051844,home
128766,20171105051865,away
128777,20171105051865,home
128788,20171105051971,away
128799,20171105051971,home
128810,20171105052032,away
128821,20171105052032,home
128832,20171105052053,away
128843,20171105052053,home
128854,20171105052253,away
128865,20171105052253,home
128876,20171105052427,away
128887,20171105052427,home
128898,20171105052461,away
128909,20171105052461,home
128920,20171105052482,away
128931,20171105052482,home
128942,20171105052570,away
128953,20171105052570,home
128964,20171105052591,away
128975,20171105052591,home
128986,20171105052616,away
128997,20171105052616,home
129008,20171105052637,away
129019,20171105052637,home
129030,20171105052780,away
129041,20171105052780,home
129052,20171105052930,away
129063,20171105052930,home
129074,20171105052981,away
129085,20171105052981,home
129096,20171105053002,away
129107,20171105053002,home
129118,20171105053074,away
129129,20171105053074,home
129140,20171105053260,away
129151,20171105053260,home
129162,20171105053371,away
129173,20171105053371,home
129184,20171105053489,away
129195,20171105053489,home
129206,20171105053510,away
129217,20171105053510,home
129228,20171105053599,away
129239,20171105053599,home
129250,20171105053643,away
129261,20171105053643,home
129272,20171105053664,away
129283,20171105053664,home
129294,20171105053709,away
129305,20171105053709,home
129316,20171105053837,away
129327,20171105053837,home
129338,20171105053963,away
129349,20171105053963,home
129360,20171105053984,away
129371,20171105053984,home
129382,20171105054022,away
129393,20171105054022,home
129404,20171105054060,away
129415,20171105054060,home
129426,20171105054098,away
129437,20171105054098,home
129448,20171105060083,away
129459,20171105060083,home
129470,20171105060104,away
129481,20171105060104,home
129492,20171105060125,away
129503,20171105060125,home
129514,20171105060146,away
129525,20171105060146,home
129536,20171105060293,away
129547,20171105060293,home
129558,20171105060421,away
129569,20171105060421,home
129580,20171105060442,away
129591,20171105060442,home
129602,20171105060649,away
129613,20171105060649,home
129624,20171105060843,away
129635,20171105060843,home
129646,20171105060924,away
129657,20171105060924,home
129668,20171105060993,away
129679,20171105060993,home
129690,20171105061014,away
129701,20171105061014,home
129712,20171105061052,away
129723,20171105061052,home
129734,20171105061371,away
129745,20171105061371,home
129756,20171105061392,away
129767,20171105061392,home
129778,20171105061413,away
129789,20171105061413,home
129800,20171105061492,away
129811,20171105061492,home
129822,20171105061513,away
129833,20171105061513,home
129844,20171105061589,away
129855,20171105061589,home
129866,20171105061651,away
129877,20171105061651,home
129888,20171105062182,away
129899,20171105062182,home
129910,20171105062290,away
129921,20171105062290,home
129932,20171105062311,away
129943,20171105062311,home
129954,20171105062377,away
129965,20171105062377,home
129976,20171105062449,away
129987,20171105062449,home
129998,20171105062581,away
130009,20171105062581,home
130020,20171105062626,away
130031,20171105062626,home
130042,20171105062720,away
130053,20171105062720,home
130064,20171105062811,away
130075,20171105062811,home
130086,20171105062890,away
130097,20171105062890,home
130108,20171105062911,away
130119,20171105062911,home
130130,20171105062962,away
130141,20171105062962,home
130152,20171105062983,away
130163,20171105062983,home
130174,20171105063086,away
130185,20171105063086,home
130196,20171105063128,away
130207,20171105063128,home
130218,20171105063222,away
130229,20171105063222,home
130240,20171105063271,away
130251,20171105063271,home
130262,20171105063364,away
130273,20171105063364,home
130284,20171105063482,away
130295,20171105063482,home
130306,20171105070090,away
130317,20171105070090,home
130328,20171105070115,away
130339,20171105070115,home
130350,20171105070182,away
130361,20171105070182,home
130372,20171105070271,away
130383,20171105070271,home
130394,20171105070292,away
130405,20171105070292,home
130416,20171105070397,away
130427,20171105070397,home
130438,20171105070511,away
130449,20171105070511,home
130460,20171105070577,away
130471,20171105070577,home
130482,20171105070631,away
130493,20171105070631,home
130504,20171105070716,away
130515,20171105070716,home
130526,20171105070737,away
130537,20171105070737,home
130548,20171105070807,away
130559,20171105070807,home
130570,20171105071007,away
130581,20171105071007,home
130592,20171105071182,away
130603,20171105071182,home
130614,20171105071203,away
130625,20171105071203,home
130636,20171105071251,away
130647,20171105071251,home
130658,20171105071276,away
130669,20171105071276,home
130680,20171105071411,away
130691,20171105071411,home
130702,20171105071501,away
130713,20171105071501,home
130724,20171105071522,away
130735,20171105071522,home
130746,20171105071590,away
130757,20171105071590,home
130768,20171105071714,away
130779,20171105071714,home
130790,20171105071757,away
130801,20171105071757,home
130812,20171105071802,away
130823,20171105071802,home
130834,20171105071883,away
130845,20171105071883,home
130856,20171105072460,away
130867,20171105072460,home
130878,20171105072485,away
130889,20171105072485,home
130900,20171105072506,away
130911,20171105072506,home
130922,20171105072634,away
130933,20171105072634,home
130944,20171105072705,away
130955,20171105072705,home
130966,20171105072832,away
130977,20171105072832,home
130988,20171105072915,away
130999,20171105072915,home
131010,20171105072943,away
131021,20171105072943,home
131032,20171105072997,away
131043,20171105072997,home
131054,20171105073113,away
131065,20171105073113,home
131076,20171105073281,away
131087,20171105073281,home
131098,20171105073302,away
131109,20171105073302,home
131120,20171105073352,away
131131,20171105073352,home
131142,20171105073377,away
131153,20171105073377,home
131164,20171105073415,away
131175,20171105073415,home
131186,20171105073436,away
131197,20171105073436,home
131208,20171105073670,away
131219,20171105073670,home
131230,20171105073743,away
131241,20171105073743,home
131252,20171105073812,away
131263,20171105073812,home
131274,20171105073854,away
131285,20171105073854,home
131296,20171105073908,away
131307,20171105073908,home
131318,20171105073929,away
131329,20171105073929,home
131340,20171105073950,away
131351,20171105073950,home
131362,20171105074223,away
131373,20171105074223,home
131384,20171105074541,away
131395,20171105074541,home
131406,20171105074573,away
131417,20171105074573,home
131428,20171105074611,away
131439,20171105074611,home
131450,20171105074655,away
131461,20171105074655,home
131472,20171105080092,away
131483,20171105080092,home
131494,20171105080137,away
131505,20171105080137,home
131516,20171105080373,away
131527,20171105080373,home
131538,20171105080394,away
131549,20171105080394,home
131560,20171105080439,away
131571,20171105080439,home
131582,20171105080473,away
131593,20171105080473,home
131604,20171105080494,away
131615,20171105080494,home
131626,20171105080611,away
131637,20171105080611,home
131648,20171105080702,away
131659,20171105080702,home
131670,20171105080895,away
131681,20171105080895,home
131692,20171105080950,away
131703,20171105080950,home
131714,20171105081039,away
131725,20171105081039,home
131736,20171105081203,away
131747,20171105081203,home
131758,20171105081226,away
131769,20171105081226,home
131780,20171105081247,away
131791,20171105081247,home
131802,20171105081305,away
131813,20171105081305,home
131824,20171105081507,away
131835,20171105081507,home
131846,20171105081552,away
131857,20171105081552,home
131868,20171105081648,away
131879,20171105081648,home
131890,20171105081717,away
131901,20171105081717,home
131912,20171105081781,away
131923,20171105081781,home
131934,20171105081806,away
131945,20171105081806,home
131956,20171105082201,away
131967,20171105082201,home
131978,20171105082543,away
131989,20171105082543,home
132000,20171105082564,away
132011,20171105082564,home
132022,20171105082666,away
132033,20171105082666,home
132044,20171105082722,away
132055,20171105082722,home
132066,20171105082957,away
132077,20171105082957,home
132088,20171105082978,away
132099,20171105082978,home
132110,20171105083070,away
132121,20171105083070,home
132132,20171105083478,away
132143,20171105083478,home
132154,20171105083672,away
132165,20171105083672,home
132176,20171105083721,away
132187,20171105083721,home
132198,20171105083842,away
132209,20171105083842,home
132220,20171105084000,away
132231,20171105084000,home
132242,20171105084021,away
132253,20171105084021,home
132264,20171105084068,away
132275,20171105084068,home
132286,20171105084226,away
132297,20171105084226,home
132308,20171105084341,away
132319,20171105084341,home
132330,20171105084769,away
132341,20171105084769,home
132352,20171105090052,away
132363,20171105090052,home
132374,20171105090114,away
132385,20171105090114,home
132396,20171105090135,away
132407,20171105090135,home
132418,20171105090225,away
132429,20171105090225,home
132440,20171105090246,away
132451,20171105090246,home
132462,20171105090335,away
132473,20171105090335,home
132484,20171105090357,away
132495,20171105090357,home
132506,20171105090425,away
132517,20171105090425,home
132528,20171105090610,away
132539,20171105090610,home
132550,20171105090826,away
132561,20171105090826,home
132572,20171105090847,away
132583,20171105090847,home
132594,20171105091000,away
132605,20171105091000,home
132616,20171105091090,away
132627,20171105091090,home
132638,20171105091140,away
132649,20171105091140,home
132660,20171105091234,away
132671,20171105091234,home
132682,20171105091336,away
132693,20171105091336,home
132704,20171105091408,away
132715,20171105091408,home
132726,20171105091429,away
132737,20171105091429,home
132748,20171105091450,away
132759,20171105091450,home
132770,20171105091560,away
132781,20171105091560,home
132792,20171105092117,away
132803,20171105092117,home
132814,20171105092138,away
132825,20171105092138,home
132836,20171105092225,away
132847,20171105092225,home
132858,20171105092246,away
132869,20171105092246,home
132880,20171105092351,away
132891,20171105092351,home
132902,20171105092372,away
132913,20171105092372,home
132924,20171105092418,away
132935,20171105092418,home
132946,20171105092519,away
132957,20171105092519,home
132968,20171105092540,away
132979,20171105092540,home
132990,20171105092603,away
133001,20171105092603,home
133012,20171105092624,away
133023,20171105092624,home
133034,20171105092840,away
133045,20171105092840,home
133056,20171105092902,away
133067,20171105092902,home
133078,20171105093037,away
133089,20171105093037,home
133100,20171105093058,away
133111,20171105093058,home
133122,20171105093131,away
133133,20171105093131,home
133144,20171105093152,away
133155,20171105093152,home
133166,20171105093286,away
133177,20171105093286,home
133188,20171105093393,away
133199,20171105093393,home
133210,20171105093493,away
133221,20171105093493,home
133232,20171105093597,away
133243,20171105093597,home
133254,20171105093642,away
133265,20171105093642,home
133276,20171105100052,away
133287,20171105100052,home
133298,20171105100126,away
133309,20171105100126,home
133320,20171105100147,away
133331,20171105100147,home
133342,20171105100192,away
133353,20171105100192,home
133364,20171105100260,away
133375,20171105100260,home
133386,20171105100384,away
133397,20171105100384,home
133408,20171105100483,away
133419,20171105100483,home
133430,20171105100504,away
133441,20171105100504,home
133452,20171105100560,away
133463,20171105100560,home
133474,20171105100646,away
133485,20171105100646,home
133496,20171105100844,away
133507,20171105100844,home
133518,20171105100865,away
133529,20171105100865,home
133540,20171105100953,away
133551,20171105100953,home
133562,20171105100998,away
133573,20171105100998,home
133584,20171105101099,away
133595,20171105101099,home
133606,20171105101152,away
133617,20171105101152,home
133628,20171105101197,away
133639,20171105101197,home
133650,20171105101381,away
133661,20171105101381,home
133672,20171105101402,away
133683,20171105101402,home
133694,20171105101654,away
133705,20171105101654,home
133716,20171105102003,away
133727,20171105102003,home
133738,20171105102073,away
133749,20171105102073,home
133760,20171105102094,away
133771,20171105102094,home
133782,20171105102139,away
133793,20171105102139,home
133804,20171105102189,away
133815,20171105102189,home
133826,20171105102288,away
133837,20171105102288,home
133848,20171105102538,away
133859,20171105102538,home
133870,20171105102630,away
133881,20171105102630,home
133892,20171105102651,away
133903,20171105102651,home
133914,20171105102696,away
133925,20171105102696,home
133936,20171105102717,away
133947,20171105102717,home
133958,20171105102779,away
133969,20171105102779,home
133980,20171105102800,away
133991,20171105102800,home
134002,20171105102942,away
134013,20171105102942,home
134024,20171105103028,away
134035,20171105103028,home
134046,20171105103220,away
134057,20171105103220,home
134068,20171105103264,away
134079,20171105103264,home
134090,20171105103309,away
134101,20171105103309,home
134112,20171105103439,away
134123,20171105103439,home
134134,20171105103710,away
134145,20171105103710,home
134156,20171105103750,away
134167,20171105103750,home
134178,20171106000058,away
134189,20171106000058,home
134200,20171106000103,away
134211,20171106000103,home
134222,20171106000169,away
134233,20171106000169,home
134244,20171106000264,away
134255,20171106000264,home
134266,20171106000285,away
134277,20171106000285,home
134288,20171106000391,away
134299,20171106000391,home
134310,20171106000473,away
134321,20171106000473,home
134332,20171106000518,away
134343,20171106000518,home
134354,20171106000544,away
134365,20171106000544,home
134376,20171106000565,away
134387,20171106000565,home
134398,20171106000755,away
134409,20171106000755,home
134420,20171106000776,away
134431,20171106000776,home
134442,20171106000845,away
134453,20171106000845,home
134464,20171106000987,away
134475,20171106000987,home
134486,20171106001060,away
134497,20171106001060,home
134508,20171106001105,away
134519,20171106001105,home
134530,20171106001126,away
134541,20171106001126,home
134552,20171106001198,away
134563,20171106001198,home
134574,20171106001291,away
134585,20171106001291,home
134596,20171106001312,away
134607,20171106001312,home
134618,20171106001336,away
134629,20171106001336,home
134640,20171106001437,away
134651,20171106001437,home
134662,20171106001475,away
134673,20171106001475,home
134684,20171106001788,away
134695,20171106001788,home
134706,20171106001852,away
134717,20171106001852,home
134728,20171106001873,away
134739,20171106001873,home
134750,20171106002148,away
134761,20171106002148,home
134772,20171106002169,away
134783,20171106002169,home
134794,20171106002217,away
134805,20171106002217,home
134816,20171106002277,away
134827,20171106002277,home
134838,20171106002369,away
134849,20171106002369,home
134860,20171106002414,away
134871,20171106002414,home
134882,20171106002492,away
134893,20171106002492,home
134904,20171106002554,away
134915,20171106002554,home
134926,20171106002711,away
134937,20171106002711,home
134948,20171106002774,away
134959,20171106002774,home
134970,20171106002819,away
134981,20171106002819,home
134992,20171106002934,away
135003,20171106002934,home
135014,20171106003160,away
135025,20171106003160,home
135036,20171106003181,away
135047,20171106003181,home
135058,20171106003226,away
135069,20171106003226,home
135080,20171106003264,away
135091,20171106003264,home
135102,20171106003348,away
135113,20171106003348,home
135124,20171106003613,away
135135,20171106003613,home
135146,20171109000076,away
135157,20171109000076,home
135168,20171109000141,away
135179,20171109000141,home
135190,20171109000173,away
135201,20171109000173,home
135212,20171109000308,away
135223,20171109000308,home
135234,20171109000438,away
135245,20171109000438,home
135256,20171109000523,away
135267,20171109000523,home
135278,20171109000573,away
135289,20171109000573,home
135300,20171109000623,away
135311,20171109000623,home
135322,20171109000679,away
135333,20171109000679,home
135344,20171109000781,away
135355,20171109000781,home
135366,20171109000870,away
135377,20171109000870,home
135388,20171109000915,away
135399,20171109000915,home
135410,20171109000936,away
135421,20171109000936,home
135432,20171109000990,away
135443,20171109000990,home
135454,20171109001099,away
135465,20171109001099,home
135476,20171109001195,away
135487,20171109001195,home
135498,20171109001240,away
135509,20171109001240,home
135520,20171109001261,away
135531,20171109001261,home
135542,20171109001396,away
135553,20171109001396,home
135564,20171109001590,away
135575,20171109001590,home
135586,20171109001611,away
135597,20171109001611,home
135608,20171109001783,away
135619,20171109001783,home
135630,20171109001804,away
135641,20171109001804,home
135652,20171109001849,away
135663,20171109001849,home
135674,20171109002452,away
135685,20171109002452,home
135696,20171109002473,away
135707,20171109002473,home
135718,20171109002494,away
135729,20171109002494,home
135740,20171109002515,away
135751,20171109002515,home
135762,20171109002569,away
135773,20171109002569,home
135784,20171109002594,away
135795,20171109002594,home
135806,20171109002672,away
135817,20171109002672,home
135828,20171109002852,away
135839,20171109002852,home
135850,20171109002978,away
135861,20171109002978,home
135872,20171109003075,away
135883,20171109003075,home
135894,20171109003417,away
135905,20171109003417,home
135916,20171109003667,away
135927,20171109003667,home
135938,20171109003798,away
135949,20171109003798,home
135960,20171109004188,away
135971,20171109004188,home
135982,20171109004230,away
135993,20171109004230,home
136004,20171109004572,away
136015,20171109004572,home
136026,20171112000115,away
136037,20171112000115,home
136048,20171112000140,away
136059,20171112000140,home
136070,20171112000182,away
136081,20171112000182,home
136092,20171112000325,away
136103,20171112000325,home
136114,20171112000346,away
136125,20171112000346,home
136136,20171112000471,away
136147,20171112000471,home
136158,20171112000492,away
136169,20171112000492,home
136180,20171112000550,away
136191,20171112000550,home
136202,20171112000603,away
136213,20171112000603,home
136224,20171112000777,away
136235,20171112000777,home
136246,20171112000944,away
136257,20171112000944,home
136268,20171112001005,away
136279,20171112001005,home
136290,20171112001068,away
136301,20171112001068,home
136312,20171112001200,away
136323,20171112001200,home
136334,20171112001221,away
136345,20171112001221,home
136356,20171112001310,away
136367,20171112001310,home
136378,20171112001359,away
136389,20171112001359,home
136400,20171112001415,away
136411,20171112001415,home
136422,20171112001510,away
136433,20171112001510,home
136444,20171112001758,away
136455,20171112001758,home
136466,20171112001878,away
136477,20171112001878,home
136488,20171112002090,away
136499,20171112002090,home
136510,20171112002231,away
136521,20171112002231,home
136532,20171112002421,away
136543,20171112002421,home
136554,20171112002442,away
136565,20171112002442,home
136576,20171112002463,away
136587,20171112002463,home
136598,20171112002489,away
136609,20171112002489,home
136620,20171112002542,away
136631,20171112002542,home
136642,20171112002662,away
136653,20171112002662,home
136664,20171112002887,away
136675,20171112002887,home
136686,20171112002924,away
136697,20171112002924,home
136708,20171112002945,away
136719,20171112002945,home
136730,20171112002966,away
136741,20171112002966,home
136752,20171112002987,away
136763,20171112002987,home
136774,20171112003008,away
136785,20171112003008,home
136796,20171112003029,away
136807,20171112003029,home
136818,20171112003050,away
136829,20171112003050,home
136840,20171112003071,away
136851,20171112003071,home
136862,20171112003275,away
136873,20171112003275,home
136884,20171112003296,away
136895,20171112003296,home
136906,20171112003317,away
136917,20171112003317,home
136928,20171112003328,away
136939,20171112003328,home
136950,20171112003382,away
136961,20171112003382,home
136972,20171112003403,away
136983,20171112003403,home
136994,20171112003429,away
137005,20171112003429,home
137016,20171112003450,away
137027,20171112003450,home
137038,20171112003471,away
137049,20171112003471,home
137060,20171112003537,away
137071,20171112003537,home
137082,20171112003558,away
137093,20171112003558,home
137104,20171112003579,away
137115,20171112003579,home
137126,20171112003775,away
137137,20171112003775,home
137148,20171112003796,away
137159,20171112003796,home
137170,20171112003821,away
137181,20171112003821,home
137192,20171112010057,away
137203,20171112010057,home
137214,20171112010102,away
137225,20171112010102,home
137236,20171112010123,away
137247,20171112010123,home
137258,20171112010223,away
137269,20171112010223,home
137280,20171112010290,away
137291,20171112010290,home
137302,20171112010346,away
137313,20171112010346,home
137324,20171112010587,away
137335,20171112010587,home
137346,20171112010608,away
137357,20171112010608,home
137368,20171112010653,away
137379,20171112010653,home
137390,20171112010808,away
137401,20171112010808,home
137412,20171112010853,away
137423,20171112010853,home
137434,20171112010927,away
137445,20171112010927,home
137456,20171112011122,away
137467,20171112011122,home
137478,20171112011194,away
137489,20171112011194,home
137500,20171112011215,away
137511,20171112011215,home
137522,20171112011236,away
137533,20171112011236,home
137544,20171112011303,away
137555,20171112011303,home
137566,20171112011386,away
137577,20171112011386,home
137588,20171112011621,away
137599,20171112011621,home
137610,20171112011708,away
137621,20171112011708,home
137632,20171112011729,away
137643,20171112011729,home
137654,20171112011882,away
137665,20171112011882,home
137676,20171112012191,away
137687,20171112012191,home
137698,20171112012258,away
137709,20171112012258,home
137720,20171112012279,away
137731,20171112012279,home
137742,20171112012449,away
137753,20171112012449,home
137764,20171112012470,away
